Order_ID,Customer_ID,Shipment_ID,Customer_rating,Cost_of_the_Product,Discount_offered,Weight_in_gms,Reached_on_Time_Y_N
2187,1009,S615,4,202,28,3707,1
2188,1001,S584,5,155,41,1367,1
2189,1011,S640,3,183,6,3364,1
2190,1004,S577,1,184,19,2625,1
2191,1016,S500,5,230,38,2890,1
2192,1020,S501,2,139,41,1511,1
2193,1005,S608,4,252,7,2477,1
2194,1000,S503,2,272,40,3766,1
2195,1000,S585,2,134,20,1391,1
2196,1013,S505,5,169,13,1934,1
2197,1032,S500,2,214,49,3416,1
2198,1011,S505,3,163,65,1614,1
2199,1000,S512,2,150,48,1193,1
2200,1001,S693,5,216,33,3202,1
2201,1023,S699,2,116,56,1130,1
2202,1012,S625,4,144,33,1811,1
2203,1011,S574,3,266,19,2508,1
2204,1033,S505,3,154,62,1616,1
2205,1036,S512,3,255,18,3644,1
2206,1019,S677,2,229,13,2322,1
2207,1018,S504,1,111,16,1882,1
2208,1014,S505,3,160,32,1718,1
2209,1006,S506,1,184,31,3191,1
2210,1034,S592,4,218,45,3234,1
2211,1024,S532,1,137,52,1012,1
2212,1019,S528,2,204,14,3829,1
2213,1049,S613,1,105,57,1784,1
2214,1006,S544,1,256,63,3046,1
2215,1037,S521,2,182,54,3261,1
2216,1034,S612,4,260,17,2666,1
2217,1019,S538,2,166,62,1944,1
2218,1002,S524,2,160,43,1479,1
2219,1000,S529,2,243,13,2850,1
2220,1025,S672,5,240,62,2400,1
2221,1028,S588,1,229,35,3239,1
2222,1024,S522,1,164,2,1304,1
2223,1005,S517,4,234,37,2111,1
2224,1024,S593,1,97,15,1836,1
2225,1011,S539,3,258,12,2017,1
2226,1024,S544,1,147,52,1934,1
2227,1003,S591,3,180,14,1686,1
2228,1004,S525,1,212,11,2073,1
2229,1007,S517,4,198,19,2373,1
2230,1004,S590,1,239,63,2154,1
2231,1031,S539,3,158,46,1374,1
2232,1011,S520,3,218,57,3311,1
2233,1009,S591,4,156,20,1523,1
2234,1009,S522,4,235,52,3447,1
2235,1008,S538,5,168,4,1363,1
2236,1004,S626,1,178,36,1297,1
2237,1019,S529,2,275,26,2449,1
2238,1007,S522,4,139,45,1192,1
2239,1008,S596,5,236,13,2171,1
2240,1012,S522,4,155,37,1780,1
2241,1010,S517,3,168,11,1008,1
2242,1024,S533,1,151,42,1367,1
2243,1026,S553,4,113,56,1154,1
2244,1011,S516,3,133,50,1861,1
2245,1034,S537,4,163,57,1613,1
2246,1014,S514,3,206,59,3278,1
2247,1037,S517,2,177,23,1929,1
2248,1032,S590,2,206,3,2261,1
2249,1018,S554,1,189,13,3492,1
2250,1007,S522,4,270,39,3690,1
2251,1004,S591,1,238,33,2013,1
2252,1024,S525,1,143,46,1387,1
2253,1024,S547,1,173,53,1251,1
2254,1013,S518,5,134,38,1169,1
2255,1009,S546,4,176,34,1283,1
2256,1014,S516,3,160,38,1961,1
2257,1005,S530,4,230,22,3546,1
2258,1008,S592,5,178,5,1012,1
2259,1020,S527,2,256,18,2699,1
2260,1034,S590,4,256,11,3030,1
2261,1002,S536,2,208,52,2900,1
2262,1011,S592,3,119,40,1233,1
2263,1030,S543,3,114,26,1825,1
2264,1008,S522,5,225,1,2864,1
2265,1021,S523,5,155,48,1972,1
2266,1005,S528,4,223,51,3895,1
2267,1011,S554,3,194,6,2736,1
2268,1026,S514,4,281,40,3381,1
2269,1015,S521,1,132,10,1343,1
2270,1004,S516,1,229,53,3423,1
2271,1000,S538,2,251,10,3517,1
2272,1004,S533,1,113,60,1200,1
2273,1048,S534,5,234,52,2615,1
2274,1031,S544,3,181,58,3719,1
2275,1032,S611,2,157,32,1497,1
2276,1018,S522,1,155,49,1203,1
2277,1007,S527,4,209,62,2935,1
2278,1011,S533,3,264,39,2213,1
2279,1004,S553,1,268,47,2479,1
2280,1018,S672,1,224,64,2705,1
2281,1074,S591,4,223,24,3271,1
2282,1000,S612,2,191,42,2374,1
2283,1004,S523,1,184,47,3081,1
2284,1008,S552,5,174,32,1921,1
2285,1064,S690,3,134,12,1371,1
2286,1006,S520,1,135,25,1009,1
2287,1012,S515,4,234,61,3084,1
2288,1028,S612,1,215,5,3432,1
2289,1012,S545,4,187,10,3549,1
2290,1006,S518,1,238,50,3438,1
2291,1020,S539,2,273,26,3223,1
2292,1009,S514,4,192,46,3709,1
2293,1025,S530,5,268,5,3446,1
2294,1008,S522,5,225,12,2721,1
2295,1021,S523,5,155,54,1408,1
2296,1000,S528,2,223,56,3158,1
2297,1004,S554,1,194,32,3003,1
2298,1034,S514,4,281,56,3709,1
2299,1021,S521,5,132,28,1715,1
2300,1004,S516,1,229,20,2891,1
2301,1004,S538,1,251,33,2502,1
2302,1008,S533,5,113,52,1741,1
2303,1070,S570,2,234,58,2448,1
2304,1014,S567,3,181,52,3236,1
2305,1032,S646,2,157,58,1654,1
2306,1010,S559,3,155,20,1830,1
2307,1001,S556,5,209,33,2603,1
2308,1018,S557,1,264,13,3015,1
2309,1019,S573,2,268,30,2867,1
2310,1000,S700,2,224,26,3247,1
2311,1078,S566,3,223,21,2943,1
2312,1008,S561,5,191,17,2235,1
2313,1005,S562,4,184,27,3967,1
2314,1005,S701,4,174,14,1651,1
2315,1056,S702,2,134,42,1054,1
2316,1016,S698,5,135,22,1195,1
2317,1001,S606,5,234,50,3914,1
2318,1028,S561,1,215,42,3715,1
2319,1037,S621,2,187,29,2863,1
2320,1037,S569,2,238,32,3274,1
2321,1015,S558,1,273,54,2611,1
2322,1008,S659,5,192,37,2197,1
2323,1025,S560,5,268,19,2893,1
2324,1009,S559,4,164,5,1408,1
2325,1019,S502,2,255,59,1514,1
2326,1012,S513,4,141,30,1130,1
2327,1013,S662,5,202,50,2587,1
2328,1022,S509,4,282,52,3009,1
2329,1009,S686,4,190,7,3175,1
2330,1020,S501,2,192,61,2256,1
2331,1007,S507,4,179,51,1041,1
2332,1031,S584,3,238,43,2200,1
2333,1020,S585,2,181,18,3696,1
2334,1023,S575,2,128,45,1707,1
2335,1035,S574,1,285,51,2063,1
2336,1008,S575,5,273,18,2415,1
2337,1070,S502,2,242,63,3144,1
2338,1005,S503,4,226,22,3593,1
2339,1021,S662,5,255,36,2093,1
2340,1006,S575,1,198,37,3025,1
2341,1009,S651,4,263,59,3978,1
2342,1016,S625,5,186,39,2197,1
2343,1000,S610,2,260,22,2935,1
2344,1037,S513,2,167,5,1169,1
2345,1011,S622,3,210,46,2344,1
2346,1008,S501,5,216,20,3549,1
2347,1000,S543,2,273,12,2154,1
2348,1006,S525,1,153,55,1414,1
2349,1000,S517,2,183,44,3809,1
2350,1004,S528,1,224,36,3499,1
2351,1018,S542,1,170,58,1651,1
2352,1017,S525,1,237,33,2605,1
2353,1048,S537,5,234,60,2443,1
2354,1000,S544,2,264,43,3439,1
2355,1000,S595,2,153,55,1273,1
2356,1003,S533,3,228,61,3583,1
2357,1001,S536,5,264,33,2021,1
2358,1011,S592,3,267,42,2332,1
2359,1032,S543,2,213,22,3248,1
2360,1018,S516,1,181,38,3258,1
2361,1050,S548,4,209,53,3169,1
2362,1000,S590,2,165,19,1111,1
2363,1005,S642,4,164,55,1293,1
2364,1001,S514,5,141,14,1114,1
2365,1002,S526,2,164,2,1701,1
2366,1031,S544,3,178,4,1778,1
2367,1009,S545,4,200,24,2078,1
2368,1016,S533,5,185,47,3974,1
2369,1006,S549,1,180,31,1078,1
2370,1013,S592,5,144,9,1526,1
2371,1026,S591,4,161,14,1194,1
2372,1013,S516,5,152,25,1222,1
2373,1010,S595,3,129,50,1111,1
2374,1000,S524,2,140,16,1969,1
2375,1015,S529,1,270,64,3312,1
2376,1000,S544,2,183,25,2023,1
2377,1004,S591,1,264,39,3719,1
2378,1002,S544,2,167,49,1973,1
2379,1018,S532,1,219,14,2447,1
2380,1019,S533,2,225,52,3189,1
2381,1004,S539,1,228,53,2021,1
2382,1013,S544,5,119,7,1021,1
2383,1008,S543,5,244,8,3154,1
2384,1036,S592,3,163,29,1349,1
2385,1013,S547,5,260,59,3951,1
2386,1014,S528,3,135,53,1073,1
2387,1000,S554,2,167,7,1939,1
2388,1005,S516,4,233,14,2522,1
2389,1016,S521,5,147,19,1940,1
2390,1012,S540,4,159,17,1686,1
2391,1019,S547,2,139,5,1674,1
2392,1006,S590,1,200,44,2651,1
2393,1004,S539,1,221,3,2546,1
2394,1010,S592,3,158,18,1036,1
2395,1013,S591,5,227,65,3984,1
2396,1011,S544,3,179,12,1125,1
2397,1000,S527,2,232,64,3131,1
2398,1031,S590,3,139,9,1177,1
2399,1031,S644,3,195,21,3869,1
2400,1046,S672,2,276,7,2437,1
2401,1008,S596,5,171,13,1101,1
2402,1005,S514,4,259,43,2685,1
2403,1020,S517,2,123,7,1596,1
2404,1020,S590,2,199,47,2208,1
2405,1014,S539,3,226,32,2912,1
2406,1000,S516,2,149,54,1506,1
2407,1013,S526,5,115,60,1122,1
2408,1032,S544,2,243,26,2719,1
2409,1065,S663,4,136,58,1479,1
2410,1037,S590,2,180,6,1811,1
2411,1017,S529,1,274,57,3332,1
2412,1045,S672,5,233,48,3341,1
2413,1037,S526,2,254,2,3239,1
2414,1008,S520,5,153,3,1347,1
2415,1069,S645,3,175,64,1860,1
2416,1037,S535,2,207,35,2184,1
2417,1006,S553,1,153,6,1314,1
2418,1007,S544,4,228,65,3943,1
2419,1037,S611,2,96,50,1186,1
2420,1009,S520,4,241,39,3798,1
2421,1023,S589,2,249,28,2846,1
2422,1036,S590,3,188,25,3992,1
2423,1037,S642,2,154,4,1009,1
2424,1007,S520,4,226,53,3154,1
2425,1014,S611,3,250,14,2064,1
2426,1006,S544,1,150,46,1431,1
2427,1016,S527,5,267,16,2913,1
2428,1010,S533,3,223,35,2715,1
2429,1008,S529,5,192,41,3873,1
2430,1000,S522,2,143,58,1785,1
2431,1016,S543,5,113,19,1660,1
2432,1018,S516,1,135,39,1549,1
2433,1026,S523,4,189,56,2646,1
2434,1019,S518,2,245,13,3775,1
2435,1001,S553,5,181,29,2217,1
2436,1037,S544,2,207,37,2460,1
2437,1006,S526,1,169,19,1183,1
2438,1008,S592,5,206,65,2598,1
2439,1013,S595,5,117,44,1192,1
2440,1018,S604,1,115,42,1247,1
2441,1011,S573,3,149,63,1196,1
2442,1013,S618,5,133,3,1403,1
2443,1031,S571,3,271,22,2595,1
2444,1008,S599,5,116,3,1688,1
2445,1001,S615,5,139,64,1857,1
2446,1010,S563,3,216,35,2567,1
2447,1016,S635,5,165,37,1234,1
2448,1021,S648,5,286,31,3774,1
2449,1011,S631,3,136,13,1446,1
2450,1025,S617,5,225,48,2767,1
2451,1000,S568,2,163,27,1639,1
2452,1003,S557,3,272,61,2857,1
2453,1031,S660,3,135,24,1292,1
2454,1008,S617,5,184,64,3812,1
2455,1016,S571,5,219,28,2164,1
2456,1031,S567,3,249,53,2323,1
2457,1011,S600,3,142,46,1694,1
2458,1019,S667,2,137,47,1023,1
2459,1013,S564,5,168,37,1717,1
2460,1008,S659,5,165,32,1798,1
2461,1031,S619,3,199,4,3553,1
2462,1010,S625,3,246,27,3648,1
2463,1002,S670,2,224,43,2336,1
2464,1045,S579,5,216,54,2075,1
2465,1031,S580,3,167,3,1140,1
2466,1019,S509,2,182,14,3413,1
2467,1004,S694,1,126,37,1697,1
2468,1004,S575,1,170,48,1299,1
2469,1019,S608,2,148,2,1805,1
2470,1019,S584,2,141,61,1875,1
2471,1016,S639,5,169,14,1497,1
2472,1019,S575,2,143,12,1802,1
2473,1008,S500,5,156,60,1553,1
2474,1015,S575,1,241,19,2193,1
2475,1005,S576,4,212,13,2307,1
2476,1010,S671,3,265,30,2293,1
2477,1005,S585,4,243,60,2980,1
2478,1002,S575,2,209,15,3330,1
2479,1013,S586,5,229,21,2688,1
2480,1006,S625,1,257,45,3496,1
2481,1013,S610,5,209,49,3893,1
2482,1010,S503,3,142,23,1897,1
2483,1025,S508,5,208,12,3181,1
2484,1030,S682,3,167,15,1278,1
2485,1013,S526,5,266,16,2334,1
2486,1031,S514,3,210,44,3382,1
2487,1037,S663,2,147,49,1447,1
2488,1032,S524,2,132,8,1665,1
2489,1005,S536,4,269,21,3716,1
2490,1011,S514,3,148,48,1099,1
2491,1001,S541,5,268,32,3675,1
2492,1016,S522,5,156,43,1301,1
2493,1017,S532,1,222,63,3506,1
2494,1008,S593,5,151,31,1365,1
2495,1011,S553,3,236,28,3652,1
2496,1008,S544,5,229,12,3049,1
2497,1010,S591,3,261,42,2664,1
2498,1017,S540,1,229,6,3757,1
2499,1008,S538,5,205,60,2317,1
2500,1007,S590,4,240,8,3883,1
2501,1030,S539,3,209,59,2622,1
2502,1024,S540,1,252,35,2526,1
2503,1007,S526,4,140,48,1102,1
2504,1012,S525,4,156,57,1842,1
2505,1056,S663,2,190,33,3448,1
2506,1065,S518,4,138,5,1853,1
2507,1005,S534,4,243,35,2899,1
2508,1024,S522,1,183,58,3027,1
2509,1075,S526,5,190,26,3244,1
2510,1024,S525,1,235,27,2451,1
2511,1046,S517,2,143,63,1953,1
2512,1006,S518,1,176,45,1470,1
2513,1008,S553,5,178,39,1498,1
2514,1037,S544,2,270,59,3706,1
2515,1007,S591,4,141,7,1479,1
2516,1010,S516,3,220,8,3342,1
2517,1008,S545,5,264,56,3482,1
2518,1016,S590,5,150,48,1256,1
2519,1009,S536,4,175,4,1519,1
2520,1005,S531,4,223,19,3356,1
2521,1074,S541,4,162,12,1583,1
2522,1074,S672,4,221,42,2972,1
2523,1018,S532,1,216,40,2668,1
2524,1075,S524,5,133,9,1724,1
2525,1019,S546,2,191,3,2353,1
2526,1013,S592,5,156,39,1483,1
2527,1004,S521,1,252,30,2669,1
2528,1013,S522,5,198,2,3417,1
2529,1076,S663,3,139,21,1033,1
2530,1018,S550,1,255,19,1551,1
2531,1006,S539,1,141,23,1689,1
2532,1004,S520,1,151,39,1458,1
2533,1008,S543,5,236,54,3976,1
2534,1005,S544,4,229,46,3223,1
2535,1011,S538,3,261,6,2787,1
2536,1015,S550,1,229,11,3614,1
2537,1005,S539,4,205,58,2522,1
2538,1012,S522,4,240,33,3489,1
2539,1065,S591,4,209,62,3532,1
2540,1016,S540,5,252,21,2070,1
2541,1014,S517,3,140,30,1547,1
2542,1031,S535,3,156,1,1147,1
2543,1067,S549,5,190,11,2976,1
2544,1071,S544,3,138,49,1078,1
2545,1005,S611,4,243,43,2866,1
2546,1016,S522,5,183,10,2621,1
2547,1075,S517,5,190,32,2931,1
2548,1037,S535,2,235,61,3451,1
2549,1028,S536,1,143,2,1323,1
2550,1031,S544,3,176,34,1856,1
2551,1004,S543,1,178,11,1481,1
2552,1016,S544,5,270,46,2716,1
2553,1024,S538,1,141,10,1340,1
2554,1008,S528,5,220,63,3109,1
2555,1008,S554,5,264,23,2837,1
2556,1001,S522,5,150,29,1934,1
2557,1011,S526,3,175,32,1848,1
2558,1013,S531,5,223,35,3437,1
2559,1057,S523,3,162,25,1764,1
2560,1078,S552,3,221,13,2219,1
2561,1008,S534,5,216,5,3137,1
2562,1042,S514,2,133,53,1674,1
2563,1011,S541,3,191,45,3714,1
2564,1008,S592,5,156,33,1836,1
2565,1000,S547,2,252,43,3273,1
2566,1019,S590,2,198,15,3250,1
2567,1052,S549,4,139,62,1180,1
2568,1005,S540,4,255,55,1663,1
2569,1037,S591,2,141,8,1495,1
2570,1037,S514,2,263,63,1254,1
2571,1011,S517,3,179,41,1892,1
2572,1025,S533,5,212,21,1014,1
2573,1049,S519,1,282,51,1362,1
2574,1013,S544,5,165,33,1500,1
2575,1006,S521,1,189,63,3474,1
2576,1025,S514,5,157,60,1407,1
2577,1009,S556,4,167,14,1420,1
2578,1024,S674,1,175,42,1668,1
2579,1007,S675,4,150,64,1777,1
2580,1023,S617,2,128,28,1247,1
2581,1032,S646,2,236,24,3679,1
2582,1014,S618,3,162,58,1708,1
2583,1012,S621,4,230,48,3743,1
2584,1033,S616,3,225,60,2130,1
2585,1037,S703,2,285,16,2223,1
2586,1001,S618,5,246,31,2415,1
2587,1012,S566,4,196,6,2718,1
2588,1065,S565,4,211,33,3955,1
2589,1024,S556,1,197,4,3621,1
2590,1014,S616,3,203,37,3531,1
2591,1000,S647,2,161,10,1928,1
2592,1025,S659,5,266,62,2201,1
2593,1004,S566,1,190,32,2774,1
2594,1000,S559,2,140,42,1465,1
2595,1017,S572,1,274,61,3402,1
2596,1019,S557,2,168,59,1717,1
2597,1008,S573,5,189,61,2203,1
2598,1000,S559,2,231,56,2714,1
2599,1004,S651,1,189,14,3318,1
2600,1024,S509,1,220,38,2368,1
2601,1012,S670,4,190,23,3960,1
2602,1019,S513,2,238,30,3423,1
2603,1012,S623,4,220,33,2897,1
2604,1001,S511,5,194,44,2651,1
2605,1010,S510,3,203,29,3261,1
2606,1013,S625,5,258,21,3446,1
2607,1013,S507,5,151,3,1273,1
2608,1000,S503,2,218,52,2149,1
2609,1018,S639,1,265,6,2452,1
2610,1018,S509,1,157,31,1712,1
2611,1000,S586,2,214,20,2009,1
2612,1034,S509,4,221,14,2932,1
2613,1032,S576,2,149,37,1699,1
2614,1023,S584,2,273,6,2126,1
2615,1035,S580,1,253,31,3836,1
2616,1045,S505,5,102,3,1341,1
2617,1006,S500,1,258,56,3186,1
2618,1037,S501,2,273,9,3383,1
2619,1032,S512,2,187,54,2191,1
2620,1006,S671,1,151,30,1377,1
2621,1007,S549,4,120,13,1240,1
2622,1024,S522,1,254,56,3463,1
2623,1011,S537,3,149,43,1005,1
2624,1018,S520,1,152,26,1464,1
2625,1005,S532,4,187,53,3172,1
2626,1007,S533,4,170,34,1512,1
2627,1011,S642,3,156,20,1305,1
2628,1001,S592,5,228,63,3401,1
2629,1024,S543,1,272,51,2719,1
2630,1006,S522,1,140,6,1435,1
2631,1001,S517,5,185,27,3624,1
2632,1011,S535,3,167,5,1772,1
2633,1008,S539,5,244,49,3914,1
2634,1022,S544,4,229,33,2815,1
2635,1004,S521,1,273,25,3717,1
2636,1010,S592,3,204,30,3774,1
2637,1010,S547,3,154,10,1711,1
2638,1015,S590,1,254,33,2542,1
2639,1019,S553,2,151,40,1173,1
2640,1044,S544,5,242,61,3688,1
2641,1016,S521,5,137,14,1796,1
2642,1012,S592,4,163,41,1634,1
2643,1011,S517,3,143,16,1343,1
2644,1005,S533,4,196,11,3244,1
2645,1014,S539,3,264,38,3877,1
2646,1018,S516,1,217,2,2692,1
2647,1010,S526,3,124,59,1959,1
2648,1018,S522,1,269,61,3542,1
2649,1017,S517,1,135,47,1840,1
2650,1018,S654,1,192,46,3206,1
2651,1015,S529,1,274,42,2430,1
2652,1002,S522,2,162,25,1316,1
2653,1011,S543,3,158,20,1431,1
2654,1010,S514,3,225,59,2270,1
2655,1008,S595,5,150,16,1738,1
2656,1069,S552,3,154,57,1117,1
2657,1018,S536,1,181,34,3306,1
2658,1009,S522,4,272,44,2548,1
2659,1003,S526,3,160,58,1496,1
2660,1008,S514,5,145,37,1993,1
2661,1050,S523,4,143,5,1027,1
2662,1017,S528,1,201,59,2925,1
2663,1003,S539,3,242,62,3997,1
2664,1012,S592,4,151,38,1001,1
2665,1007,S521,4,199,25,3705,1
2666,1018,S516,1,178,9,1006,1
2667,1019,S527,2,138,49,1923,1
2668,1003,S524,3,162,38,1407,1
2669,1010,S539,3,154,33,1101,1
2670,1006,S544,1,206,56,2069,1
2671,1037,S611,2,246,4,3617,1
2672,1014,S516,3,233,47,3606,1
2673,1015,S547,1,251,33,2906,1
2674,1018,S518,1,165,61,1313,1
2675,1014,S539,3,183,32,3709,1
2676,1000,S522,2,109,30,1597,1
2677,1033,S537,3,209,7,2675,1
2678,1000,S525,2,168,50,1486,1
2679,1031,S532,3,210,19,3920,1
2680,1006,S590,1,185,41,3787,1
2681,1032,S554,2,243,58,2758,1
2682,1005,S522,4,258,55,2777,1
2683,1050,S521,4,279,56,2697,1
2684,1018,S522,1,160,57,1833,1
2685,1015,S527,1,185,35,3648,1
2686,1033,S533,3,271,24,3499,1
2687,1037,S539,2,273,31,2229,1
2688,1005,S544,4,208,23,2100,1
2689,1000,S555,2,137,20,1823,1
2690,1004,S516,1,198,56,3135,1
2691,1015,S589,1,236,64,3231,1
2692,1016,S535,5,133,18,1134,1
2693,1000,S529,2,191,12,3676,1
2694,1004,S522,1,202,51,3551,1
2695,1049,S611,1,162,47,1727,1
2696,1006,S525,1,224,14,2959,1
2697,1032,S523,2,191,65,3082,1
2698,1001,S518,5,272,31,2438,1
2699,1011,S539,3,269,7,2538,1
2700,1000,S520,2,179,30,1076,1
2701,1016,S543,5,225,56,2596,1
2702,1032,S544,2,132,6,1185,1
2703,1011,S532,3,244,52,3118,1
2704,1012,S590,4,185,62,2849,1
2705,1010,S553,3,257,64,3103,1
2706,1069,S522,3,253,63,3788,1
2707,1011,S591,3,174,5,1502,1
2708,1018,S531,1,200,34,2199,1
2709,1004,S517,1,150,8,1745,1
2710,1000,S518,2,137,9,1347,1
2711,1018,S536,1,181,29,2981,1
2712,1032,S514,2,246,13,2652,1
2713,1036,S543,3,237,48,2057,1
2714,1013,S567,5,226,55,2465,1
2715,1009,S568,4,225,51,2892,1
2716,1032,S674,2,268,20,2731,1
2717,1010,S558,3,146,41,1140,1
2718,1013,S617,5,159,2,1048,1
2719,1004,S619,1,135,38,1829,1
2720,1037,S567,2,134,45,1946,1
2721,1010,S568,3,210,3,2742,1
2722,1005,S557,4,238,13,2042,1
2723,1003,S558,3,214,34,3446,1
2724,1020,S617,2,204,35,2725,1
2725,1018,S566,1,227,5,3100,1
2726,1011,S698,3,253,18,2849,1
2727,1033,S634,3,126,3,1364,1
2728,1012,S704,4,208,20,2759,1
2729,1009,S558,4,179,48,1943,1
2730,1024,S567,1,132,62,1909,1
2731,1009,S619,4,144,56,1496,1
2732,1014,S567,3,236,58,3360,1
2733,1005,S568,4,235,17,3715,1
2734,1013,S557,5,254,29,3885,1
2735,1047,S675,2,144,43,1027,1
2736,1018,S575,1,272,27,2415,1
2737,1033,S510,3,191,17,3675,1
2738,1003,S575,3,177,60,1159,1
2739,1005,S610,4,226,46,3149,1
2740,1007,S503,4,132,12,1493,1
2741,1049,S585,1,121,60,1577,1
2742,1000,S501,2,171,40,1021,1
2743,1010,S705,3,178,12,1900,1
2744,1003,S509,3,132,10,1767,1
2745,1060,S695,4,249,43,3078,1
2746,1009,S609,4,159,47,1547,1
2747,1019,S699,2,171,34,1029,1
2748,1010,S625,3,150,6,1775,1
2749,1005,S500,4,178,1,1165,1
2750,1043,S689,3,192,25,2152,1
2751,1067,S661,5,214,50,3628,1
2752,1043,S671,3,225,45,3162,1
2753,1063,S639,4,167,23,1691,1
2754,1025,S505,5,245,4,2769,1
2755,1077,S586,5,138,60,1366,1
2756,1005,S509,4,173,64,1847,1
2757,1008,S576,5,98,48,1635,1
2758,1024,S590,1,231,44,3688,1
2759,1040,S554,5,149,50,1346,1
2760,1018,S544,1,206,28,2892,1
2761,1078,S537,3,264,34,3441,1
2762,1006,S544,1,193,23,2728,1
2763,1006,S545,1,263,4,1092,1
2764,1020,S518,2,191,16,2277,1
2765,1034,S554,4,177,48,1920,1
2766,1013,S525,5,226,50,2348,1
2767,1006,S526,1,132,16,1731,1
2768,1035,S522,1,121,62,1505,1
2769,1019,S538,2,171,34,1352,1
2770,1010,S626,3,178,43,1517,1
2771,1026,S529,4,132,44,1692,1
2772,1027,S672,5,249,26,3897,1
2773,1011,S596,3,159,39,1477,1
2774,1013,S551,5,171,14,1554,1
2775,1004,S527,1,150,43,1831,1
2776,1018,S533,1,178,19,1906,1
2777,1043,S642,3,192,36,3634,1
2778,1052,S612,4,214,6,2924,1
2779,1043,S537,3,225,17,3516,1
2780,1063,S514,4,167,43,1619,1
2781,1002,S517,2,245,60,2178,1
2782,1053,S528,4,138,65,1530,1
2783,1005,S529,4,173,61,1609,1
2784,1000,S544,2,98,60,1057,1
2785,1024,S543,1,231,24,3811,1
2786,1043,S514,3,149,51,1425,1
2787,1013,S517,5,206,21,3746,1
2788,1073,S524,4,264,34,2960,1
2789,1016,S536,5,193,12,3730,1
2790,1037,S514,2,263,51,1657,1
2791,1027,S555,5,282,63,1173,1
2792,1009,S525,4,193,55,2758,1
2793,1005,S547,4,171,11,1594,1
2794,1008,S590,5,212,19,2703,1
2795,1006,S519,1,159,44,1213,1
2796,1002,S544,2,102,57,1220,1
2797,1037,S526,2,145,29,1690,1
2798,1006,S612,1,225,43,2585,1
2799,1004,S663,1,174,12,1358,1
2800,1033,S533,3,223,25,3148,1
2801,1016,S553,5,185,36,3501,1
2802,1013,S516,5,245,6,2717,1
2803,1010,S530,3,99,63,1223,1
2804,1033,S522,3,141,35,1417,1
2805,1037,S547,2,222,16,2518,1
2806,1000,S518,2,192,64,3233,1
2807,1017,S536,1,187,42,3621,1
2808,1037,S592,2,216,26,2431,1
2809,1002,S543,2,146,13,1790,1
2810,1032,S522,2,207,20,3419,1
2811,1037,S538,2,225,6,2010,1
2812,1012,S518,4,230,15,2302,1
2813,1000,S536,2,173,37,1990,1
2814,1034,S520,4,127,54,1239,1
2815,1031,S543,3,214,28,3869,1
2816,1018,S592,1,161,59,1454,1
2817,1037,S538,2,262,37,3523,1
2818,1019,S535,2,157,1,1798,1
2819,1004,S536,1,164,9,1803,1
2820,1012,S592,4,174,11,1577,1
2821,1002,S596,2,188,39,2424,1
2822,1006,S522,1,141,4,1297,1
2823,1001,S545,5,134,64,1785,1
2824,1012,S598,4,147,65,1738,1
2825,1018,S529,1,180,27,1551,1
2826,1031,S544,3,225,55,2259,1
2827,1011,S596,3,172,11,1522,1
2828,1023,S672,2,131,5,1718,1
2829,1017,S527,1,270,47,3487,1
2830,1009,S590,4,172,56,1103,1
2831,1013,S529,5,198,33,2129,1
2832,1019,S592,2,167,21,1637,1
2833,1023,S596,2,168,1,1885,1
2834,1015,S516,1,165,34,1831,1
2835,1045,S547,5,149,40,1974,1
2836,1010,S590,3,186,24,3262,1
2837,1006,S539,1,151,47,1682,1
2838,1008,S544,5,146,30,1569,1
2839,1001,S591,5,232,54,2526,1
2840,1006,S592,1,177,22,1698,1
2841,1012,S547,4,149,19,1665,1
2842,1019,S533,2,180,3,1518,1
2843,1016,S554,5,172,40,1446,1
2844,1019,S514,2,160,44,1054,1
2845,1037,S526,2,206,28,2822,1
2846,1008,S592,5,146,9,1685,1
2847,1006,S595,1,257,24,2130,1
2848,1013,S524,5,219,27,3430,1
2849,1032,S529,2,274,55,3416,1
2850,1047,S540,2,177,36,1249,1
2851,1031,S571,3,209,57,3741,1
2852,1024,S617,1,207,2,3242,1
2853,1005,S568,4,153,27,1613,1
2854,1005,S557,4,158,61,1507,1
2855,1012,S675,4,261,52,3340,1
2856,1028,S617,1,182,41,2047,1
2857,1014,S706,3,128,53,1530,1
2858,1018,S599,1,178,6,1184,1
2859,1009,S600,4,198,37,2555,1
2860,1010,S563,3,137,46,1299,1
2861,1006,S558,1,168,41,1515,1
2862,1033,S559,3,248,36,3276,1
2863,1000,S631,2,225,29,2411,1
2864,1007,S565,4,239,35,2107,1
2865,1005,S630,4,256,43,3658,1
2866,1024,S601,1,109,23,1479,1
2867,1014,S675,3,274,59,3436,1
2868,1026,S565,4,157,65,1951,1
2869,1000,S636,2,125,12,1212,1
2870,1016,S617,5,203,20,2421,1
2871,1011,S556,3,120,55,1534,1
2872,1021,S569,5,194,21,2695,1
2873,1002,S668,2,257,58,2269,1
2874,1007,S509,4,233,39,2291,1
2875,1037,S574,2,193,1,2775,1
2876,1030,S577,3,202,34,2936,1
2877,1013,S512,5,270,30,2720,1
2878,1008,S671,5,240,12,2723,1
2879,1019,S508,2,224,63,2085,1
2880,1024,S509,1,195,19,2878,1
2881,1019,S510,2,165,47,1639,1
2882,1006,S509,1,164,3,1124,1
